,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
266,2025-04-19,Union Berlin,Stuttgart,4.0,4.0,D,4.0,4.0,D,26.0,52.0,40.0,46.0,12.181159420289855,21.0,11.615942028985508,16.0,34,40,D,L,W,W,W,L,D,L,W,D,30
267,2025-04-20,Augsburg,Frankfurt,0.0,0.0,D,0.0,0.0,D,33.0,58.0,40.0,42.0,16.0,30.0,19.0,15.0,42,51,W,W,L,L,D,W,W,W,W,L,30
268,2025-04-20,Dortmund,M'gladbach,3.0,2.0,H,3.0,1.0,H,54.0,46.0,45.0,43.0,22.0,22.0,22.0,15.0,42,44,D,L,W,D,W,W,L,W,L,L,30
269,2025-04-20,St. Pauli,Leverkusen,1.0,1.0,D,0.0,1.0,A,25.0,63.0,35.0,34.0,11.0,36.0,16.0,17.0,29,63,W,D,D,W,L,W,W,W,D,L,30
270,2025-04-25,Stuttgart,Heidenheim,0.0,1.0,A,0.0,0.0,D,56.0,32.0,50.0,60.0,25.0,14.0,20.0,30.0,41,22,D,L,L,L,W,L,L,W,L,W,31
271,2025-04-26,Hoffenheim,Dortmund,2.0,3.0,A,0.0,1.0,A,38.0,57.0,55.0,47.0,19.0,25.0,29.0,23.0,30,45,L,W,W,D,L,W,D,W,L,L,31
272,2025-04-26,Wolfsburg,Freiburg,0.0,1.0,A,0.0,0.0,D,53.0,43.0,47.0,47.0,20.0,18.0,22.0,19.0,39,48,D,W,L,W,L,L,L,L,L,D,31
273,2025-04-26,Bayern,Mainz,3.0,0.0,H,2.0,0.0,H,87.0,48.0,29.0,36.0,37.0,25.0,11.0,19.0,72,47,W,D,D,L,W,D,W,L,D,D,31
274,2025-04-26,Holstein Kiel,M'gladbach,4.0,3.0,H,2.0,0.0,H,41.0,48.0,71.0,46.0,19.0,23.0,40.0,18.0,19,44,D,L,L,L,D,D,L,W,L,W,31
275,2025-04-26,Leverkusen,Augsburg,2.0,0.0,H,2.0,0.0,H,64.0,33.0,35.0,40.0,37.0,16.0,17.0,19.0,64,43,D,D,D,W,W,L,W,D,W,W,31
276,2025-04-26,Frankfurt,RB Leipzig,4.0,0.0,H,1.0,0.0,H,58.0,48.0,42.0,38.0,30.0,27.0,15.0,19.0,52,49,D,D,W,W,L,W,W,L,W,W,31
277,2025-04-27,Bochum,Union Berlin,1.0,1.0,D,0.0,1.0,A,29.0,30.0,62.0,44.0,12.181159420289855,12.053571428571429,11.615942028985508,11.739285714285714,20,35,L,D,L,D,L,W,L,W,L,D,31
278,2025-04-27,Bremen,St. Pauli,0.0,0.0,D,0.0,0.0,D,48.0,26.0,54.0,36.0,22.0,11.0,30.0,17.0,45,30,W,D,W,W,W,D,W,L,L,W,31
279,2025-05-02,Heidenheim,Bochum,0.0,0.0,D,0.0,0.0,D,33.0,30.0,60.0,63.0,14.0,12.053571428571429,30.0,11.739285714285714,25,21,W,D,L,L,L,L,L,L,W,L,32
280,2025-05-03,St. Pauli,Stuttgart,0.0,1.0,A,0.0,0.0,D,26.0,56.0,36.0,51.0,11.0,25.0,17.0,20.0,31,41,D,L,D,D,W,L,D,W,L,L,32
281,2025-05-03,RB Leipzig,Bayern,3.0,3.0,D,2.0,0.0,H,48.0,90.0,42.0,29.0,27.0,39.0,20.0,11.0,49,75,L,W,D,W,W,D,W,W,L,W,32
282,2025-05-03,M'gladbach,Hoffenheim,4.0,4.0,D,2.0,1.0,H,51.0,40.0,50.0,58.0,23.0,19.0,20.0,30.0,44,30,L,L,L,L,L,W,D,L,W,D,32
283,2025-05-03,Union Berlin,Bremen,2.0,2.0,D,1.0,2.0,A,31.0,48.0,45.0,54.0,12.181159420289855,22.0,11.615942028985508,30.0,36,46,D,D,D,W,D,W,W,W,W,W,32
284,2025-05-03,Dortmund,Wolfsburg,4.0,0.0,H,1.0,0.0,H,60.0,53.0,49.0,48.0,26.0,20.0,23.0,22.0,48,39,W,L,W,D,D,L,W,L,W,L,32
285,2025-05-04,Augsburg,Holstein Kiel,1.0,3.0,A,0.0,2.0,A,33.0,45.0,42.0,74.0,16.0,21.0,21.0,40.0,43,22,L,W,D,D,W,L,L,D,D,L,32
286,2025-05-04,Freiburg,Leverkusen,2.0,2.0,D,1.0,0.0,H,44.0,66.0,47.0,35.0,18.0,39.0,19.0,17.0,51,67,W,W,W,D,W,D,L,W,L,W,32
287,2025-05-04,Mainz,Frankfurt,1.0,1.0,D,0.0,1.0,A,48.0,62.0,39.0,42.0,25.0,31.0,21.0,15.0,47,55,L,W,D,D,L,W,D,L,L,W,32
288,2025-05-09,Wolfsburg,Hoffenheim,2.0,2.0,D,1.0,1.0,D,53.0,44.0,52.0,62.0,20.0,20.0,23.0,32.0,39,31,L,D,L,L,D,L,L,W,L,L,33
289,2025-05-10,Bremen,RB Leipzig,0.0,0.0,D,0.0,0.0,D,50.0,51.0,56.0,45.0,24.0,29.0,31.0,20.0,47,50,D,D,D,L,W,D,W,W,W,W,33
290,2025-05-10,Union Berlin,Heidenheim,0.0,3.0,A,0.0,1.0,A,33.0,33.0,47.0,60.0,12.181159420289855,14.0,11.615942028985508,30.0,37,26,D,D,D,W,D,L,D,L,W,L,33
291,2025-05-10,Holstein Kiel,Freiburg,1.0,2.0,A,1.0,1.0,D,48.0,46.0,75.0,49.0,23.0,19.0,40.0,19.0,25,52,W,D,W,W,D,W,L,W,D,L,33
292,2025-05-10,Bochum,Mainz,1.0,4.0,A,0.0,1.0,A,30.0,49.0,63.0,40.0,12.181159420289855,25.0,11.615942028985508,22.0,22,48,D,D,D,L,L,D,L,L,L,D,33
293,2025-05-10,Bayern,M'gladbach,2.0,0.0,H,1.0,0.0,H,93.0,55.0,32.0,54.0,39.0,25.0,13.0,21.0,76,45,D,D,W,L,W,L,D,L,W,D,33
294,2025-05-11,Leverkusen,Dortmund,2.0,4.0,A,1.0,2.0,A,68.0,64.0,37.0,49.0,39.0,27.0,18.0,23.0,68,51,D,W,W,W,D,W,D,D,W,W,33
295,2025-05-11,Frankfurt,St. Pauli,2.0,2.0,D,1.0,2.0,A,63.0,26.0,43.0,37.0,32.0,11.0,15.0,17.0,56,31,D,L,W,D,D,D,W,W,L,D,33
296,2025-05-11,Stuttgart,Augsburg,4.0,0.0,H,1.0,0.0,H,57.0,34.0,51.0,45.0,25.0,16.0,20.0,23.0,44,43,W,L,L,L,D,D,L,W,W,L,33
